64,63,0.0247769
64,11,0.027824
64,5,0.0367469
64,60,0.0216503
64,61,0.0290954
64,7,0.0284461
64,13,0.0407207
64,15,0.0285089
64,62,0.0370544
64,14,0.0294067
64,4,0.0289513
64,12,0.0244152
64,6,0.0230884
64,49,0.0220865
64,48,0.0218636
64,58,0.0208555
64,41,0.0310431
64,51,0.0209901
64,53,0.0202238
64,50,0.0229806
64,38,0.0297338
64,42,0.0183142
64,43,0.0186496
64,57,0.0181249
64,40,0.018369
64,59,0.0179796
64,33,0.0154613
64,35,0.0151484
64,56,0.0165968
64,39,0.0119042
64,32,0.0145657
64,37,0.0128283
64,34,0.020445
64,54,0.0121452
64,55,0.0117693
64,52,0.0137434
64,36,0.0122369
64,45,0.0110137
64,44,0.00794846
64,47,0.0105988
64,46,0.0105412
===========================
128,48,0.0115369
128,51,0.0252784
128,62,0.00808988
128,63,0.00901387
128,49,0.0587179
128,2,0.0147088
128,54,0.00774584
128,52,0.00735062
128,61,0.00747413
128,57,0.017054
128,59,0.0146186
128,1,0.0172208
128,55,0.0174501
128,56,0.00740203
128,50,0.00704444
128,60,0.0190336
128,58,0.00768898
128,0,0.0136551
128,3,0.0408588
128,53,0.0182377
128,11,0.0174194
128,67,0.0127196
128,14,0.0120002
128,15,0.0165264
128,96,0.0166247
128,45,0.0280947
128,46,0.0135015
128,105,0.0126599
128,8,0.0183097
128,9,0.0689985
128,6,0.0286282
128,44,0.0183419
128,99,0.0293797
128,13,0.0378323
128,79,0.0151656
128,7,0.0137755
128,34,0.020843
128,69,0.0113598
128,83,0.0296415
128,68,0.0152409
128,10,0.0215459
128,107,0.0125232
128,98,0.0281551
128,64,0.0131148
128,35,0.0153725
128,85,0.0123052
128,32,0.0285008
128,80,0.013273
128,47,0.0276383
128,97,0.0297136
128,70,0.0256424
128,103,0.0252911
128,71,0.0252208
128,12,0.0188228
128,4,0.0334984
128,86,0.0138603
128,87,0.0172767
128,95,0.0286154
128,66,0.0559088
128,93,0.0523001
128,65,0.0124406
128,77,0.0490541
128,5,0.0274669
128,81,0.0220369
128,111,0.055659
128,76,0.0143189
128,33,0.0172239
128,43,0.0119504
128,37,0.0278805
128,92,0.0126436
128,75,0.0305157
128,109,0.0309882
128,94,0.027625
128,102,0.0182494
128,110,0.0380394
128,21,0.020861
128,84,0.0118944
128,88,0.00930518
128,82,0.0203625
128,41,0.00885924
128,108,0.0194069
128,39,0.0288494
128,25,0.0183643
128,74,0.00828452
128,104,0.0259228
128,113,0.00844616
128,78,0.00800106
128,126,0.00839736
128,90,0.0141253
128,24,0.0295202
128,40,0.0312125
128,26,0.0211361
128,101,0.0159656
128,124,0.00783646
128,89,0.0185037
128,27,0.0289798
128,73,0.00891873
128,91,0.0199364
128,36,0.00838985
128,38,0.00777218
128,100,0.0328243
128,106,0.025258
128,42,0.0276546
128,28,0.00706251
128,127,0.00649228
128,116,0.00613137
128,23,0.00919407
128,72,0.00654375
128,112,0.0166873
128,22,0.0167475
128,16,0.0169947
128,119,0.00618634
128,30,0.0104138
128,114,0.00818397
128,20,0.00759024
128,125,0.0266105
128,121,0.0163086
128,29,0.0161356
128,18,0.0108185
128,17,0.0214093
128,31,0.0174798
128,117,0.0139281
128,115,0.0241417
128,122,0.0159046
128,123,0.0163091
128,19,0.0263183
128,118,0.0153885
128,120,0.010873
===========================
128,2,0.0175301
128,9,0.00747954
128,8,0.0114441
128,37,0.0169565
128,35,0.00643515
128,11,0.00669485
128,10,0.00682147
128,32,0.00695136
128,36,0.0078447
128,34,0.0070215
128,33,0.00712933
128,18,0.00830762
128,45,0.00851465
128,38,0.00785855
128,39,0.00760312
128,41,0.0171255
128,1,0.0280414
128,47,0.0168323
128,3,0.0235804
128,16,0.00662037
128,0,0.0136798
128,6,0.00683285
128,40,0.00693421
128,15,0.0191375
128,44,0.00799947
128,14,0.0173147
128,43,0.0255964
128,42,0.018212
128,12,0.0177878
128,26,0.00865886
128,23,0.0107979
128,22,0.00772232
128,83,0.00889694
128,19,0.0363833
128,7,0.032222
128,13,0.0305293
128,30,0.0275813
128,70,0.0107612
128,31,0.0283605
128,17,0.0522359
128,84,0.0081797
128,46,0.0312909
128,58,0.00958547
128,66,0.0108013
128,114,0.00974131
128,51,0.02788
128,28,0.0139797
128,25,0.0291177
128,71,0.0126013
128,80,0.0161993
128,93,0.0271505
128,86,0.0265655
128,82,0.025184
128,112,0.00929626
128,20,0.0279465
128,113,0.0199399
128,5,0.0389446
128,21,0.0276542
128,91,0.0218106
128,29,0.0399131
128,4,0.0211218
128,24,0.00896735
128,87,0.0193778
128,61,0.0217828
128,68,0.0307931
128,81,0.0372437
128,85,0.0693799
128,94,0.0179732
128,115,0.0188664
128,27,0.0300114
128,49,0.0122949
128,125,0.00908669
128,56,0.0210939
128,118,0.0179761
128,89,0.0200061
128,50,0.0283283
128,59,0.0191813
128,55,0.0146049
128,48,0.00737362
128,63,0.00766841
128,88,0.00706728
128,92,0.0233795
128,90,0.0179343
128,53,0.00756905
128,69,0.0254183
128,57,0.0183015
128,121,0.00693074
128,123,0.00688262
128,60,0.00666349
128,122,0.0174405
128,67,0.00659994
128,127,0.00703823
128,64,0.00647221
128,117,0.0105791
128,95,0.00633074
128,75,0.0158999
128,62,0.00618095
128,116,0.0154828
128,119,0.00645656
128,54,0.0125909
128,52,0.00657362
128,120,0.0067862
128,73,0.0223841
128,72,0.00680302
128,65,0.00650367
128,77,0.0167144
128,124,0.011372
128,74,0.00631627
128,78,0.00594167
128,126,0.0256249
128,97,0.00571254
128,107,0.0058836
128,104,0.00559445
128,79,0.0167453
128,76,0.0160412
128,106,0.0053048
128,105,0.0272459
128,99,0.0165447
128,101,0.00592344
128,103,0.0058719
128,102,0.00573372
128,100,0.0163901
128,98,0.00567776
128,96,0.00523294
128,110,0.0158955
128,109,0.0184529
128,108,0.0159435
128,111,0.0192765
===========================
128,33,0.0175504
128,32,0.00710217
128,36,0.00687053
128,37,0.0189439
128,47,0.00786382
128,35,0.00731714
128,34,0.0179631
128,2,0.0163317
128,46,0.00937272
128,42,0.0129295
128,39,0.0192773
128,41,0.0172516
128,0,0.0172478
128,45,0.0100107
128,38,0.0294798
128,44,0.0226636
128,13,0.0129576
128,3,0.0602601
128,76,0.0180212
128,1,0.0262251
128,9,0.0298058
128,78,0.0209009
128,77,0.0220191
128,40,0.0210445
128,65,0.0131266
128,66,0.03632
128,11,0.0129671
128,43,0.05693
128,64,0.0154505
128,22,0.0137107
128,6,0.0152289
128,79,0.0375109
128,54,0.0122964
128,8,0.0290627
128,51,0.0272351
128,69,0.0158403
128,17,0.0284976
128,7,0.0261476
128,10,0.0304783
128,49,0.0284528
128,16,0.0266929
128,68,0.0111704
128,81,0.0303748
128,67,0.024543
128,4,0.0163893
128,18,0.0274544
128,20,0.0149903
128,5,0.027482
128,14,0.0188073
128,70,0.0525304
128,15,0.015669
128,50,0.034477
128,23,0.0108723
128,52,0.0261044
128,112,0.0165581
128,55,0.0301991
128,19,0.0300043
128,113,0.0178727
128,48,0.0289769
128,114,0.0260918
128,53,0.0285625
128,26,0.0279309
128,123,0.0127292
128,97,0.0294877
128,12,0.0252288
128,118,0.01424
128,71,0.0437729
128,21,0.0233013
128,58,0.0324163
128,59,0.0253766
128,122,0.0428103
128,98,0.0141216
128,96,0.02053
128,105,0.0109917
128,73,0.0564648
128,74,0.0287354
128,61,0.0233004
128,115,0.0268099
128,120,0.0132796
128,25,0.0247889
128,109,0.0127971
128,127,0.0113714
128,63,0.0701808
128,57,0.011666
128,94,0.0116456
128,60,0.0277257
128,95,0.025725
128,86,0.00858783
128,30,0.00770171
128,87,0.00860645
128,116,0.00770477
128,24,0.0272334
128,92,0.00868798
128,121,0.0211387
128,56,0.0205754
128,62,0.0113093
128,99,0.0340591
128,103,0.0207083
128,75,0.0132818
128,29,0.00759937
128,119,0.0171607
128,107,0.0197317
128,125,0.0144852
128,80,0.0221154
128,83,0.0175674
128,85,0.00636654
128,27,0.0266203
128,93,0.0196515
128,31,0.0162061
128,117,0.00586791
128,28,0.0165494
128,72,0.0264316
128,84,0.0169419
128,82,0.0192187
128,104,0.00614927
128,90,0.00584795
128,111,0.0128
128,108,0.0158589
128,89,0.00553127
128,88,0.0162311
128,126,0.026158
128,124,0.0249039
128,101,0.0193517
128,106,0.00745993
128,100,0.0161926
128,91,0.0053755
128,102,0.00526435
128,110,0.00529904
===========================
128,74,0.00607541
128,66,0.00620322
128,75,0.00646305
128,73,0.00636999
128,72,0.00627068
128,51,0.00672475
128,65,0.00960112
128,64,0.0100266
128,70,0.0102061
128,50,0.0124557
128,79,0.00879373
128,13,0.0259857
128,12,0.0244009
128,97,0.00822025
128,83,0.00920314
128,55,0.0223142
128,15,0.0263282
128,115,0.00988036
128,48,0.0091558
128,68,0.0257253
128,53,0.0306171
128,52,0.0136938
128,11,0.0341016
128,67,0.0337007
128,2,0.0299379
128,46,0.0114342
128,14,0.0909966
128,121,0.0247145
128,114,0.0332171
128,9,0.0283025
128,47,0.0123178
128,71,0.0375108
128,69,0.0543725
128,44,0.0122392
128,49,0.0300932
128,61,0.0225923
128,126,0.0225954
128,59,0.0114415
128,54,0.0250437
128,0,0.0247786
128,119,0.0123225
128,6,0.0238475
128,99,0.0174794
128,8,0.0340701
128,1,0.0234273
128,98,0.023622
128,22,0.0161714
128,78,0.0149176
128,23,0.0142647
128,112,0.0299593
128,7,0.0626873
128,113,0.0392513
128,63,0.0111374
128,10,0.032786
128,122,0.0113016
128,45,0.0230362
128,20,0.0107104
128,3,0.0663602
128,4,0.0268108
128,91,0.0109044
128,117,0.0156372
128,127,0.0271463
128,103,0.0243959
128,100,0.00997055
128,77,0.00823171
128,33,0.0132269
128,86,0.0112713
128,124,0.0206482
128,88,0.00933907
128,120,0.0205063
128,56,0.0108012
128,96,0.029249
128,85,0.0080323
128,57,0.0221214
128,21,0.0221781
128,5,0.0579461
128,76,0.0448054
128,41,0.0087661
128,102,0.0280936
128,84,0.0187747
128,93,0.0234541
128,43,0.0297008
128,105,0.00893414
128,125,0.00947448
128,34,0.0194767
128,101,0.0370598
128,123,0.0340793
128,118,0.0235177
128,58,0.0293261
128,35,0.0194167
128,116,0.0191523
128,94,0.0186922
128,25,0.00659062
128,87,0.00691592
128,95,0.00742621
128,106,0.00762195
128,27,0.00670259
128,60,0.00694309
128,110,0.00740838
128,40,0.0070987
128,109,0.00739528
128,62,0.0940646
128,24,0.006414
128,92,0.0070493
128,42,0.0177628
128,32,0.00671392
128,17,0.00615642
128,90,0.00612002
128,89,0.0280817
128,82,0.00644255
128,111,0.00646009
128,81,0.0282396
128,80,0.00639546
128,108,0.0120949
128,26,0.0129137
128,107,0.00791914
128,18,0.0248659
128,38,0.00605335
128,37,0.00595392
128,16,0.0166751
128,31,0.0053728
128,19,0.00633165
128,39,0.00650495
128,104,0.00553491
128,30,0.00528736
128,29,0.00515973
128,36,0.015811
128,28,0.0099373
===========================
128,85,0.00826739
128,94,0.00885699
128,86,0.0117563
128,92,0.00828134
128,84,0.00938719
128,83,0.0102318
128,80,0.0101198
128,64,0.013831
128,67,0.00988301
128,71,0.0138364
128,70,0.0105035
128,87,0.0294299
128,99,0.0206423
128,90,0.0291393
128,95,0.02704
128,82,0.0118012
128,81,0.019654
128,93,0.035664
128,73,0.0206154
128,76,0.00931507
128,1,0.0168465
128,104,0.0217244
128,77,0.0103837
128,105,0.0217194
128,78,0.0116887
128,79,0.025712
128,68,0.00921769
128,72,0.0265506
128,74,0.00767246
128,96,0.0327326
128,120,0.00982789
128,122,0.0204022
128,107,0.019063
128,65,0.0246225
128,88,0.00948647
128,66,0.0331129
128,97,0.0361651
128,103,0.019362
128,75,0.0384186
128,100,0.00902788
128,109,0.00850431
128,49,0.0199124
128,69,0.0849999
128,50,0.0134657
128,111,0.020425
128,121,0.0244576
128,106,0.0299381
128,119,0.0143285
128,108,0.025483
128,123,0.0150775
128,110,0.0102323
128,116,0.0079633
128,98,0.0320933
128,89,0.0215129
128,54,0.0121731
128,91,0.0253066
128,117,0.00860987
128,114,0.0260653
128,101,0.0711868
128,48,0.0229295
128,51,0.0165337
128,57,0.0166336
128,113,0.0563433
128,125,0.00929604
128,11,0.0229428
128,126,0.0442509
128,3,0.015691
128,10,0.0191103
128,127,0.00868639
128,102,0.0340951
128,56,0.00803256
128,58,0.019376
128,8,0.0202394
128,2,0.0373768
128,52,0.00843154
128,53,0.00924966
128,112,0.0354765
128,59,0.0217765
128,6,0.0252723
128,118,0.0197418
128,4,0.0228518
128,124,0.0285015
128,13,0.015359
128,15,0.0113302
128,115,0.0308548
128,18,0.0084301
128,61,0.00893737
128,9,0.0153525
128,12,0.0204426
128,22,0.0195428
128,14,0.0251225
128,62,0.00822283
128,55,0.0197453
128,19,0.00694003
128,43,0.00689205
128,21,0.00637423
128,23,0.00605023
128,0,0.0598439
128,17,0.00644137
128,5,0.0314993
128,20,0.00682498
128,7,0.0221332
128,42,0.0062623
128,63,0.00611121
128,35,0.00640296
128,60,0.0244912
128,40,0.00595535
128,30,0.00615469
128,28,0.00591131
128,16,0.0173566
128,33,0.0187609
128,41,0.0470454
128,26,0.00638515
128,34,0.0119285
128,31,0.00595286
128,29,0.0571696
128,45,0.00635939
128,32,0.00610244
128,24,0.0163855
128,38,0.00555436
128,47,0.0157134
128,37,0.0160028
128,25,0.0191098
128,39,0.00536708
128,36,0.0162296
128,46,0.00531367
128,27,0.0271616
128,44,0.0250596
===========================
